ID,NAME,COUNTRY_ID
3178,ANSE ROYALE,194
3179,CASCADE,194
3180,TAKAMAKA,194
3181,VICTORIA,194
3182,EASTERN,195
3183,NORTHERN,195
3184,SOUTHERN,195
3185,WESTERN,195
3186,SINGAPORE,196
3187,BANSKOBYSTRICKY,197
3188,BRATISLAVSKY,197
3189,KOSICKY,197
3190,NITRIANSKY,197
3191,PRESOVSKY,197
3192,TRENCIANSKY,197
3193,TRNAVSKY,197
3194,ZILINSKY,197
3195,BENEDIKT,198
3196,GORENJSKA,198
3197,GORISHKA,198
3198,JUGOVZHODNA SLOVENIJA,198
3199,KOROSHKA,198
3200,NOTRANJSKO-KRASHKA,198
3201,OBALNO-KRASHKA,198
3202,OBCINA DOMZALE,198
3203,OBCINA VITANJE,198
3204,OSREDNJESLOVENSKA,198
3205,PODRAVSKA,198
3206,POMURSKA,198
3207,SAVINJSKA,198
3208,SLOVENIAN LITTORAL,198
3209,SPODNJEPOSAVSKA,198
3210,ZASAVSKA,198
3211,PITCAIRN,199
3212,CENTRAL,200
3213,CHOISEUL,200
3214,GUADALCANAL,200
3215,ISABEL,200
3216,MAKIRA AND ULAWA,200
3217,MALAITA,200
3218,RENNELL AND BELLONA,200
3219,TEMOTU,200
3220,WESTERN,200
3221,AWDAL,201
3222,BAKOL,201
3223,BANADIR,201
3224,BARI,201
3225,BAY,201
3226,GALGUDUG,201
3227,GEDO,201
3228,HIRAN,201
3229,JUBBADA HOSE,201
3230,JUBBADHA DEXE,201
3231,MUDUG,201
3232,NUGAL,201
3233,SANAG,201
3234,SHABELLAHA DHEXE,201
3235,SHABELLAHA HOSE,201
3236,TOGDHER,201
3237,WOQOYI GALBED,201
3238,EASTERN CAPE,202
3239,FREE STATE,202
3240,GAUTENG,202
3241,KEMPTON PARK,202
3242,KRAMERVILLE,202
3243,KWAZULU NATAL,202
3244,LIMPOPO,202
3245,MPUMALANGA,202
3246,NORTH WEST,202
3247,NORTHERN CAPE,202
3248,PAROW,202
3249,TABLE VIEW,202
3250,UMTENTWENI,202
3251,WESTERN CAPE,202
3252,SOUTH GEORGIA,203
3253,CENTRAL EQUATORIA,204
3254,A CORUNA,205
3255,ALACANT,205
3256,ALAVA,205
3257,ALBACETE,205
3258,ALMERIA,205
3260,ASTURIAS,205
3261,AVILA,205
3262,BADAJOZ,205
3263,BALEARS,205
3264,BARCELONA,205
3267,BURGOS,205
3268,CACERES,205
3269,CADIZ,205
3270,CANTABRIA,205
3271,CASTELLO,205
3273,CEUTA,205
3274,CIUDAD REAL,205
3281,CORDOBA,205
3282,CUENCA,205
3284,GIRONA,205
3285,GRANADA,205
3286,GUADALAJARA,205
3287,GUIPUZCOA,205
3288,HUELVA,205
3289,HUESCA,205
3290,JAEN,205
3291,LA RIOJA,205
3292,LAS PALMAS,205
3293,LEON,205
3295,LLEIDA,205
3296,LUGO,205
3297,MADRID,205
3298,MALAGA,205
3299,MELILLA,205
3300,MURCIA,205
3301,NAVARRA,205
3302,OURENSE,205
3303,PAIS VASCO,205
3304,PALENCIA,205
3305,PONTEVEDRA,205
3306,SALAMANCA,205
3308,SEGOVIA,205
3309,SEVILLA,205
3310,SORIA,205
3311,TARRAGONA,205
3312,SANTA CRUZ DE TENERIFE,205
3313,TERUEL,205
3314,TOLEDO,205
3315,VALENCIA,205
3316,VALLADOLID,205
3317,VIZCAYA,205
3318,ZAMORA,205
3319,ZARAGOZA,205
3320,AMPARAI,206
3321,ANURADHAPURAYA,206
3322,BADULLA,206
3323,BORALESGAMUWA,206
3324,COLOMBO,206
3325,GALLA,206
3326,GAMPAHA,206
3327,HAMBANTOTA,206
3328,KALATURA,206
3329,KEGALLA,206
3330,KILINOCHCHI,206
3331,KURUNEGALA,206
3332,MADAKALPUWA,206
3333,MAHA NUWARA,206
3334,MALWANA,206
3335,MANNARAMA,206
3336,MATALE,206
3337,MATARA,206
3338,MONARAGALA,206
3339,MULLAITIVU,206
3340,NORTH EASTERN PROVINCE,206
3341,NORTH WESTERN PROVINCE,206
3342,NUWARA ELIYA,206
3343,POLONNARUWA,206
3344,PUTTALAMA,206
3345,RATNAPURAYA,206
3346,SOUTHERN PROVINCE,206
3347,TIRIKUNAMALAYA,206
3348,TUSCANY,206
3349,VAVUNIYAWA,206
3350,WESTERN PROVINCE,206
3351,YAPANAYA,206
3352,KADAWATHA,206
3353,A ALI-AN-NIL,207
3354,BAHR-AL-JABAL,207
3355,CENTRAL EQUATORIA,207
3356,GHARB BAHR-AL-GHAZAL,207
3357,GHARB DARFUR,207
3358,GHARB KURDUFAN,207
3359,GHARB-AL-ISTIWA IYAH,207
3360,JANUB DARFUR,207
3361,JANUB KURDUFAN,207
3362,JUNQALI,207
3363,KASSALA,207
3364,NAHR-AN-NIL,207
3365,SHAMAL BAHR-AL-GHAZAL,207
3366,SHAMAL DARFUR,207
3367,SHAMAL KURDUFAN,207
3368,SHARQ-AL-ISTIWA IYAH,207
3369,SINNAR,207
3370,WARAB,207
3371,WILAYAT AL KHARTUM,207
3372,AL-BAHR-AL-AHMAR,207
3373,AL-BUHAYRAT,207
3374,AL-JAZIRAH,207
3375,AL-KHARTUM,207
3376,AL-QADARIF,207
3377,AL-WAHDAH,207
3378,AN-NIL-AL-ABYAD,207
3379,AN-NIL-AL-AZRAQ,207
3380,ASH-SHAMALIYAH,207
3381,BROKOPONDO,208
3382,COMMEWIJNE,208
3383,CORONIE,208
3384,MAROWIJNE,208
3385,NICKERIE,208
3386,PARA,208
3387,PARAMARIBO,208
3388,SARAMACCA,208
3389,WANICA,208
3390,SVALBARD,209
3391,HHOHHO,210
3392,LUBOMBO,210
3393,MANZINI,210
3394,SHISELWENI,210
3395,ALVSBORGS LAN,211
3396,ANGERMANLAND,211
3397,BLEKINGE,211
3398,BOHUSLAN,211
3399,DALARNA,211
3400,GAVLEBORG,211
3401,GAZA,211
3402,GOTLAND,211
3403,HALLAND,211
3404,JAMTLAND,211
3405,JONKOPING,211
3406,KALMAR,211
3407,KRISTIANSTADS,211
3408,KRONOBERG,211
3409,NORRBOTTEN,211
3410,OREBRO,211
3411,OSTERGOTLAND,211
3412,SALTSJO-BOO,211
3413,SKANE,211
3414,SMALAND,211
3415,SODERMANLAND,211
3416,STOCKHOLM,211
3417,UPPSALA,211
3418,VARMLAND,211
3419,VASTERBOTTEN,211
3420,VASTERGOTLAND,211
3421,VASTERNORRLAND,211
3422,VASTMANLAND,211
3423,VASTRA GOTALAND,211
3424,AARGAU,212
3425,APPENZELL INNER-RHODEN,212
3426,APPENZELL-AUSSER RHODEN,212
3427,BASEL-LANDSCHAFT,212
3428,BASEL-STADT,212
3429,BERN,212
3430,CANTON TICINO,212
3431,FRIBOURG,212
3432,GENEVE,212
3433,GLARUS,212
3434,GRAUBUNDEN,212
3435,HEERBRUGG,212
3436,JURA,212
3437,KANTON AARGAU,212
3438,LUZERN,212
3439,MORBIO INFERIORE,212
3440,MUHEN,212
3441,NEUCHATEL,212
3442,NIDWALDEN,212
3443,OBWALDEN,212
3444,SANKT GALLEN,212
3445,SCHAFFHAUSEN,212
3446,SCHWYZ,212
3447,SOLOTHURN,212
3448,THURGAU,212
3449,TICINO,212
3450,URI,212
3451,VALAIS,212
3452,VAUD,212
3453,VAUFFELIN,212
3454,ZUG,212
3455,ZURICH,212
3456,ALEPPO,213
3457,DAR A,213
3458,DAYR-AZ-ZAWR,213
3459,DIMASHQ,213
3460,HALAB,213
3461,HAMAH,213
3462,HIMS,213
3463,IDLIB,213
3464,MADINAT DIMASHQ,213
3465,TARTUS,213
3466,AL-HASAKAH,213
3467,AL-LADHIQIYAH,213
3468,AL-QUNAYTIRAH,213
3469,AR-RAQQAH,213
3470,AS-SUWAYDA,213
3471,CHANGHUA COUNTY,214
3472,CHIAYI COUNTY,214
3473,CHIAYI CITY,214
3474,TAIPEI CITY,214
3475,HSINCHU COUNTY,214
3476,HSINCHU CITY,214
3477,HUALIEN COUNTY,214
3480,KAOHSIUNG CITY,214
3481,KEELUNG CITY,214
3482,KINMEN COUNTY,214
3483,MIAOLI COUNTY,214
3484,NANTOU COUNTY,214
3486,PENGHU COUNTY,214
3487,PINGTUNG COUNTY,214
3488,TAICHUNG CITY,214
3492,TAINAN CITY,214
3493,NEW TAIPEI CITY,214
3495,TAITUNG COUNTY,214
3496,TAOYUAN CITY,214
3497,YILAN COUNTY,214
3498,YUNLIN COUNTY,214
3500,DUSHANBE,215
3501,GORNO-BADAKHSHAN,215
3502,KAROTEGIN,215
3503,KHATLON,215
3504,SUGHD,215
3505,ARUSHA,216
3506,DAR ES SALAAM,216
3507,DODOMA,216
3508,IRINGA,216
3509,KAGERA,216
3510,KIGOMA,216
3511,KILIMANJARO,216
3512,LINDI,216
3513,MARA,216
3514,MBEYA,216
3515,MOROGORO,216
3516,MTWARA,216
3517,MWANZA,216
3518,PWANI,216
3519,RUKWA,216
3520,RUVUMA,216
3521,SHINYANGA,216
3522,SINGIDA,216
3523,TABORA,216
3524,TANGA,216
3525,ZANZIBAR AND PEMBA,216
3526,AMNAT CHAROEN,217
3527,ANG THONG,217
3528,BANGKOK,217
3529,BURI RAM,217
3530,CHACHOENGSAO,217
3531,CHAI NAT,217
3532,CHAIYAPHUM,217
3533,CHANGWAT CHAIYAPHUM,217
3534,CHANTHABURI,217
3535,CHIANG MAI,217
3536,CHIANG RAI,217
3537,CHON BURI,217
3538,CHUMPHON,217
3539,KALASIN,217
3540,KAMPHAENG PHET,217
3541,KANCHANABURI,217
3542,KHON KAEN,217
3543,KRABI,217
3544,KRUNG THEP,217
3545,LAMPANG,217
3546,LAMPHUN,217
3547,LOEI,217
3548,LOP BURI,217
3549,MAE HONG SON,217
3550,MAHA SARAKHAM,217
3551,MUKDAHAN,217
3552,NAKHON NAYOK,217
3553,NAKHON PATHOM,217
3554,NAKHON PHANOM,217
3555,NAKHON RATCHASIMA,217
3556,NAKHON SAWAN,217
3557,NAKHON SI THAMMARAT,217
3558,NAN,217
3559,NARATHIWAT,217
3560,NONG BUA LAM PHU,217
3561,NONG KHAI,217
3562,NONTHABURI,217
3563,PATHUM THANI,217
3564,PATTANI,217
3565,PHANGNGA,217
3566,PHATTHALUNG,217
3567,PHAYAO,217
3568,PHETCHABUN,217
3569,PHETCHABURI,217
3570,PHICHIT,217
3571,PHITSANULOK,217
3572,PHRA NAKHON SI AYUTTHAYA,217
3573,PHRAE,217
3574,PHUKET,217
3575,PRACHIN BURI,217
3576,PRACHUAP KHIRI KHAN,217
3577,RANONG,217
3578,RATCHABURI,217
3579,RAYONG,217
3580,ROI ET,217
3581,SA KAEO,217
3582,SAKON NAKHON,217
3583,SAMUT PRAKAN,217
3584,SAMUT SAKHON,217
3585,SAMUT SONGKHRAN,217
3586,SARABURI,217
3587,SATUN,217
3588,SI SA KET,217
3589,SING BURI,217
3590,SONGKHLA,217
3591,SUKHOTHAI,217
3592,SUPHAN BURI,217
3593,SURAT THANI,217
3594,SURIN,217
3595,TAK,217
3596,TRANG,217
3597,TRAT,217
3598,UBON RATCHATHANI,217
3599,UDON THANI,217
3600,UTHAI THANI,217
3601,UTTARADIT,217
3602,YALA,217
3603,YASOTHON,217
3604,CENTRE,218
3605,KARA,218
3606,MARITIME,218
3607,PLATEAUX,218
3608,SAVANES,218
3609,ATAFU,219
3610,FAKAOFO,219
3611,NUKUNONU,219
3612,EUA,220
3613,HA APAI,220
3614,NIUAS,220
3615,TONGATAPU,220
3616,VAVA U,220
3617,ARIMA-TUNAPUNA-PIARCO,221
3618,CARONI,221
3619,CHAGUANAS,221
3620,COUVA-TABAQUITE-TALPARO,221
3621,DIEGO MARTIN,221
3622,GLENCOE,221
3623,PENAL DEBE,221
3624,POINT FORTIN,221
3625,PORT OF SPAIN,221
3626,PRINCES TOWN,221
3627,SAINT GEORGE,221
3628,SAN FERNANDO,221
3629,SAN JUAN,221
3630,SANGRE GRANDE,221
3631,SIPARIA,221
3632,TOBAGO,221
3633,ARYANAH,222
3634,BAJAH,222
3635,BIN  ARUS,222
3636,BINZART,222
3637,GOUVERNORAT DE ARIANA,222
3638,GOUVERNORAT DE NABEUL,222
3639,GOUVERNORAT DE SOUSSE,222
3640,HAMMAMET YASMINE,222
3641,JUNDUBAH,222
3642,MADANIYIN,222
3643,MANUBAH,222
3644,MONASTIR,222
3645,NABUL,222
3646,QABIS,222
3647,QAFSAH,222
3648,QIBILI,222
3649,SAFAQIS,222
3650,SFAX,222
3651,SIDI BU ZAYD,222
3652,SILYANAH,222
3653,SUSAH,222
3654,TATAWIN,222
3655,TAWZAR,222
3656,TUNIS,222
3657,ZAGHWAN,222
3658,AL-KAF,222
3659,AL-MAHDIYAH,222
3660,AL-MUNASTIR,222
3661,AL-QASRAYN,222
3662,AL-QAYRAWAN,222
3663,ADANA,223
3664,ADIYAMAN,223
3665,AFYON,223
3666,AGRI,223
3667,AKSARAY,223
3668,AMASYA,223
3669,ANKARA,223
3670,ANTALYA,223
3671,ARDAHAN,223
3672,ARTVIN,223
3673,AYDIN,223
3674,BALIKESIR,223
3675,BARTIN,223
3676,BATMAN,223
3677,BAYBURT,223
3678,BILECIK,223
3679,BINGOL,223
3680,BITLIS,223
3681,BOLU,223
3682,BURDUR,223
3683,BURSA,223
3684,CANAKKALE,223
3685,CANKIRI,223
3686,CORUM,223
3687,DENIZLI,223
3688,DIYARBAKIR,223
3689,DUZCE,223
3690,EDIRNE,223
3691,ELAZIG,223
3692,ERZINCAN,223
3693,ERZURUM,223
3694,ESKISEHIR,223
3695,GAZIANTEP,223
3696,GIRESUN,223
3697,GUMUSHANE,223
3698,HAKKARI,223
3699,HATAY,223
3700,ICEL,223
3701,IGDIR,223
3702,ISPARTA,223
3703,ISTANBUL,223
3704,IZMIR,223
3705,KAHRAMANMARAS,223
3706,KARABUK,223
3707,KARAMAN,223
3708,KARS,223
3709,KARSIYAKA,223
3710,KASTAMONU,223
3711,KAYSERI,223
3712,KILIS,223
3713,KIRIKKALE,223
3714,KIRKLARELI,223
3715,KIRSEHIR,223
3716,KOCAELI,223
3717,KONYA,223
3718,KUTAHYA,223
3719,LEFKOSA,223
3720,MALATYA,223
3721,MANISA,223
3722,MARDIN,223
3723,MUGLA,223
3724,MUS,223
3725,NEVSEHIR,223
3726,NIGDE,223
3727,ORDU,223
3728,OSMANIYE,223
3729,RIZE,223
3730,SAKARYA,223
3731,SAMSUN,223
3732,SANLIURFA,223
3733,SIIRT,223
3734,SINOP,223
3735,SIRNAK,223
3736,SIVAS,223
3737,TEKIRDAG,223
3738,TOKAT,223
3739,TRABZON,223
3740,TUNCELI,223
3741,USAK,223
3742,VAN,223
3743,YALOVA,223
3744,YOZGAT,223
3745,ZONGULDAK,223
3746,AHAL,224
3747,ASGABAT,224
3748,BALKAN,224
3749,DASOGUZ,224
3750,LEBAP,224
3751,MARI,224
3752,GRAND TURK,225
3753,SOUTH CAICOS AND EAST CAICOS,225
3754,FUNAFUTI,226
3755,NANUMANGA,226
3756,NANUMEA,226
3757,NIUTAO,226
3758,NUI,226
3759,NUKUFETAU,226
3760,NUKULAELAE,226
3761,VAITUPU,226
3762,CENTRAL,227
3763,EASTERN,227
3764,NORTHERN,227
3765,WESTERN,227
3766,CHERKAS KA,228
3767,CHERNIHIVS KA,228
3768,CHERNIVETS KA,228
3769,CRIMEA,228
3770,DNIPROPETROVSKA,228
3771,DONETS KA,228
3772,IVANO-FRANKIVS KA,228
3773,KHARKIV,228
3774,KHARKOV,228
3775,KHERSONSKA,228
3776,KHMEL NYTS KA,228
3777,KIROVOHRAD,228
3778,KRYM,228
3779,KYYIV,228
3780,KYYIVS KA,228
3781,L VIVS KA,228
3782,LUHANS KA,228
3783,MYKOLAYIVS KA,228
3784,ODES KA,228
3785,ODESSA,228
3786,POLTAVS KA,228
3787,RIVNENS KA,228
3788,SEVASTOPOL,228
3789,SUMS KA,228
3790,TERNOPIL S KA,228
3791,VOLYNS KA,228
3792,VYNNYTS KA,228
3793,ZAKARPATS KA,228
3794,ZAPORIZHIA,228
3795,ZHYTOMYRS KA,228
3796,ABU ZABI,229
3797,AJMAN,229
3798,DUBAI,229
3799,RAS AL-KHAYMAH,229
3800,SHARJAH,229
3801,SHARJHA,229
3802,UMM AL QAYWAYN,229
3803,AL-FUJAYRAH,229
3804,ASH-SHARIQAH,229
3805,ABERDEEN,230
3806,ABERDEENSHIRE,230
3807,ARGYLL,230
3808,ARMAGH,230
3809,BEDFORDSHIRE,230
3810,BELFAST,230
3811,BERKSHIRE,230
3812,BIRMINGHAM,230
3813,BRECHIN,230
3814,BRIDGNORTH,230
3815,BRISTOL,230
3816,BUCKINGHAMSHIRE,230
3817,CAMBRIDGE,230
3818,CAMBRIDGESHIRE,230
3819,CHANNEL ISLANDS,230
3820,CHESHIRE,230
3821,CLEVELAND,230
3822,CO FERMANAGH,230
3823,CONWY,230
3824,CORNWALL,230
3825,COVENTRY,230
3826,CRAVEN ARMS,230
3827,CUMBRIA,230
3828,DENBIGHSHIRE,230
3829,DERBY,230
3830,DERBYSHIRE,230
3831,DEVON,230
3832,DIAL CODE DUNGANNON,230
3833,DIDCOT,230
3834,DORSET,230
3835,DUNBARTONSHIRE,230
3836,DURHAM,230
3837,EAST DUNBARTONSHIRE,230
3838,EAST LOTHIAN,230
3839,EAST MIDLANDS,230
3840,EAST SUSSEX,230
3841,EAST YORKSHIRE,230
3842,ENGLAND,230
3843,ESSEX,230
3844,FERMANAGH,230
3845,FIFE,230
3846,FLINTSHIRE,230
3847,FULHAM,230
3848,GAINSBOROUGH,230
3849,GLOCESTERSHIRE,230
3850,GWENT,230
3851,HAMPSHIRE,230
3852,HANTS,230
3853,HEREFORDSHIRE,230
3854,HERTFORDSHIRE,230
3855,IRELAND,230
3856,ISLE OF MAN,230
3857,ISLE OF WIGHT,230
3858,KENFORD,230
3859,KENT,230
3860,KILMARNOCK,230
3861,LANARKSHIRE,230
3862,LANCASHIRE,230
3863,LEICESTERSHIRE,230
3864,LINCOLNSHIRE,230
3865,LLANYMYNECH,230
3866,LONDON,230
3867,LUDLOW,230
3868,MANCHESTER,230
3869,MAYFAIR,230
3870,MERSEYSIDE,230
3871,MID GLAMORGAN,230
3872,MIDDLESEX,230
3873,MILDENHALL,230
3874,MONMOUTHSHIRE,230
3875,NEWTON STEWART,230
3876,NORFOLK,230
3877,NORTH HUMBERSIDE,230
3878,NORTH YORKSHIRE,230
3879,NORTHAMPTONSHIRE,230
3880,NORTHANTS,230
3881,NORTHERN IRELAND,230
3882,NORTHUMBERLAND,230
3883,NOTTINGHAMSHIRE,230
3884,OXFORD,230
3885,POWYS,230
3886,ROOS-SHIRE,230
3887,SUSSEX,230
3888,SARK,230
3889,SCOTLAND,230
3890,SCOTTISH BORDERS,230
3891,SHROPSHIRE,230
3892,SOMERSET,230
3893,SOUTH GLAMORGAN,230
3894,SOUTH WALES,230
3895,SOUTH YORKSHIRE,230
3896,SOUTHWELL,230
3897,STAFFORDSHIRE,230
3898,STRABANE,230
3899,SUFFOLK,230
3900,SURREY,230
3901,SUSSEX,230
3902,TWICKENHAM,230
3903,TYNE AND WEAR,230
3904,TYRONE,230
3905,UTAH,230
3906,WALES,230
3907,WARWICKSHIRE,230
3908,WEST LOTHIAN,230
3909,WEST MIDLANDS,230
3910,WEST SUSSEX,230
3911,WEST YORKSHIRE,230
3912,WHISSENDINE,230
3913,WILTSHIRE,230
3914,WOKINGHAM,230
3915,WORCESTERSHIRE,230
3916,WREXHAM,230
3917,WURTTEMBERG,230
3918,YORKSHIRE,230
3919,ALABAMA,231
3920,ALASKA,231
3921,ARIZONA,231
3922,ARKANSAS,231
3923,BYRAM,231
3924,CALIFORNIA,231
3925,COKATO,231
3926,COLORADO,231
3927,CONNECTICUT,231
3928,DELAWARE,231
3929,DISTRICT OF COLUMBIA,231
3930,FLORIDA,231
3931,GEORGIA,231
3932,HAWAII,231
3933,IDAHO,231
3934,ILLINOIS,231
3935,INDIANA,231
3936,IOWA,231
3937,KANSAS,231
3938,KENTUCKY,231
3939,LOUISIANA,231
3940,LOWA,231
3941,MAINE,231
3942,MARYLAND,231
3943,MASSACHUSETTS,231
3944,MEDFIELD,231
3945,MICHIGAN,231
3946,MINNESOTA,231
3947,MISSISSIPPI,231
3948,MISSOURI,231
3949,MONTANA,231
3950,NEBRASKA,231
3951,NEVADA,231
3952,NEW HAMPSHIRE,231
3953,NEW JERSEY,231
3954,NEW JERSY,231
3955,NEW MEXICO,231
3956,NEW YORK,231
3957,NORTH CAROLINA,231
3958,NORTH DAKOTA,231
3959,OHIO,231
3960,OKLAHOMA,231
3961,ONTARIO,231
3962,OREGON,231
3963,PENNSYLVANIA,231
3964,RAMEY,231
3965,RHODE ISLAND,231
3966,SOUTH CAROLINA,231
3967,SOUTH DAKOTA,231
3968,SUBLIMITY,231
3969,TENNESSEE,231
3970,TEXAS,231
3971,TRIMBLE,231
3972,UTAH,231
3973,VERMONT,231
3974,VIRGINIA,231
3975,WASHINGTON,231
3976,WEST VIRGINIA,231
3977,WISCONSIN,231
3978,WYOMING,231
3979,UNITED STATES MINOR OUTLYING I,232
3980,ARTIGAS,233
3981,CANELONES,233
3982,CERRO LARGO,233
3983,COLONIA,233
3984,DURAZNO,233
3985,FLORIDA,233
3986,FLORES,233
3987,LAVALLEJA,233
3988,MALDONADO,233
3989,MONTEVIDEO,233
3990,PAYSANDU,233
3991,RIO NEGRO,233
3992,RIVERA,233
3993,ROCHA,233
3994,SALTO,233
3995,SAN JOSE,233
3996,SORIANO,233
3997,TACUAREMBO,233
3998,TREINTA Y TRES,233
3999,ANDIJON,234
4000,BUHORO,234
4001,BUXORO VILOYATI,234
4002,CIZAH,234
4003,FARGONA,234
4004,HORAZM,234
4005,KASKADAR,234
4006,KORAKALPOGISTON,234
4007,NAMANGAN,234
4008,NAVOI,234
4009,SAMARKAND,234
4010,SIRDARE,234
4011,SURHONDAR,234
4012,TOSKENT,234
4013,MALAMPA,235
4014,PENAMA,235
4015,SANMA,235
4016,SHEFA,235
4017,TAFEA,235
4018,TORBA,235
4019,VATICAN CITY STATE (HOLY SEE),236
4020,AMAZONAS,237
4021,ANZOATEGUI,237
4022,APURE,237
4023,ARAGUA,237
4024,BARINAS,237
4025,BOLIVAR,237
4026,CARABOBO,237
4027,COJEDES,237
4028,DELTA AMACURO,237
4029,DISTRITO FEDERAL,237
4030,FALCON,237
4031,GUARICO,237
4032,LARA,237
4033,MERIDA,237
4034,MIRANDA,237
4035,MONAGAS,237
4036,NUEVA ESPARTA,237
4037,PORTUGUESA,237
4038,SUCRE,237
4039,TACHIRA,237
4040,TRUJILLO,237
4041,VARGAS,237
4042,YARACUY,237
4043,ZULIA,237
4044,BAC GIANG,238
4045,BINH DINH,238
4046,BINH DUONG,238
4047,DA NANG,238
4048,DONG BANG SONG CUU LONG,238
4049,DONG BANG SONG HONG,238
4050,DONG NAI,238
4051,DONG NAM BO,238
4052,DUYEN HAI MIEN TRUNG,238
4053,HANOI,238
4054,HUNG YEN,238
4055,KHU BON CU,238
4056,LONG AN,238
4057,MIEN NUI VA TRUNG DU,238
4058,THAI NGUYEN,238
4059,THANH PHO HO CHI MINH,238
4060,THU DO HA NOI,238
4061,TINH CAN THO,238
4062,TINH DA NANG,238
4063,TINH GIA LAI,238
4064,ANEGADA,239
4065,JOST VAN DYKE,239
4066,TORTOLA,239
4067,SAINT CROIX,240
4068,SAINT JOHN,240
4069,SAINT THOMAS,240
4070,ALO,241
4071,SINGAVE,241
4072,WALLIS,241
4073,BU JAYDUR,242
4074,WAD-ADH-DHAHAB,242
4075,AL- AYUN,242
4076,AS-SAMARAH,242
4077,ADAN,243
4078,ABYAN,243
4079,DHAMAR,243
4080,HADRAMAUT,243
4081,HAJJAH,243
4082,HUDAYDAH,243
4083,IBB,243
4084,LAHIJ,243
4085,MA RIB,243
4086,MADINAT SAN A,243
4087,SA DAH,243
4088,SANA,243
4089,SHABWAH,243
4090,TA IZZ,243
4091,AL-BAYDA,243
4092,AL-HUDAYDAH,243
4093,AL-JAWF,243
4094,AL-MAHRAH,243
4095,AL-MAHWIT,243
4096,CENTRAL SERBIA,244
4097,KOSOVO AND METOHIJA,244
4098,MONTENEGRO,244
4099,REPUBLIC OF SERBIA,244
4100,SERBIA,244
4101,VOJVODINA,244
4102,CENTRAL,245
4103,COPPERBELT,245
4104,EASTERN,245
4105,LUAPALA,245
4106,LUSAKA,245
4107,NORTH-WESTERN,245
4108,NORTHERN,245
4109,SOUTHERN,245
4110,WESTERN,245
4111,BULAWAYO,246
4112,HARARE,246
4113,MANICALAND,246
4114,MASHONALAND CENTRAL,246
4115,MASHONALAND EAST,246
4116,MASHONALAND WEST,246
4117,MASVINGO,246
4118,MATABELELAND NORTH,246
4119,MATABELELAND SOUTH,246
4120,MIDLANDS,246
4121,LIENCHIANG COUNTY,214
